Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
115,CA-2026-100114,2026-02-12,2026-02-14,First Class,AG-10270,Alejandro Grove,Consumer,United States,Indianapolis,Indiana,46201,Central,Off-Pap-10007643,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,66.53,9,0.0,1.52
116,CA-2024-100115,2024-02-04,2024-02-07,First Class,CG-12520,Claire Gute,Consumer,United States,Denver,Colorado,80201,West,Fur-Fur-10004017,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,52.04,2,0.0,-3.85
117,CA-2025-100116,2025-06-07,2025-06-10,First Class,SN-20785,Steve Nguyen,Home Office,United States,Nashville,Tennessee,37201,South,Tec-Acc-10003614,Technology,Accessories,Samsung T7 Shield 2TB SSD,174.87,1,0.0,49.62
118,CA-2025-100117,2025-12-01,2025-12-02,Same Day,TB-21520,Tracy Blumstein,Consumer,United States,Atlanta,Georgia,30301,South,Off-Art-10004693,Office Supplies,Art,Dual Tip Brush Marker Pens 72-Color Set,319.94,6,0.0,127.0
119,CA-2025-100118,2025-07-22,2025-07-24,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,Dallas,Texas,75201,Central,Tec-Acc-10006239,Technology,Accessories,Anker 511 USB-C Charger,49.16,3,0.0,8.19
120,CA-2025-100119,2025-01-09,2025-01-15,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Los Angeles,California,90001,West,Fur-Fur-10006922,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,68.05,3,0.0,-12.26
121,CA-2024-100120,2024-03-03,2024-03-06,First Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10001,East,Tec-Cop-10008904,Technology,Copiers,Canon imageCLASS Wireless Printer,2499.49,10,0.2,198.3
122,CA-2025-100121,2025-02-24,2025-02-27,Second Class,DN-13690,Duane Noonan,Consumer,United States,Los Angeles,California,90001,West,Tec-Cop-10008037,Technology,Copiers,Brother Monochrome Laser Printer,168.05,1,0.0,-7.24
123,CA-2024-100122,2024-05-03,2024-05-09,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Houston,Texas,77001,Central,Off-Bin-10003286,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,15.53,1,0.0,3.62
124,CA-2024-100123,2024-03-26,2024-03-27,Same Day,DN-13690,Duane Noonan,Consumer,United States,Austin,Texas,78701,Central,Fur-Tab-10005081,Furniture,Tables,Solid Oak Dining Table,5300.96,6,0.0,736.71
125,CA-2025-100124,2025-08-08,2025-08-10,First Class,RB-19705,Raymond Buch,Consumer,United States,Denver,Colorado,80201,West,Tec-Cop-10001472,Technology,Copiers,Brother Monochrome Laser Printer,567.19,4,0.0,150.09
126,CA-2024-100125,2024-03-03,2024-03-09,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Miami,Florida,33101,South,Fur-Boo-10007522,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,343.84,2,0.0,-16.64
127,CA-2024-100126,2024-06-16,2024-06-19,Second Class,RP-19390,Roy Phan,Corporate,United States,Boston,Massachusetts,02101,East,Off-Bin-10003115,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,27.53,2,0.0,5.18
128,CA-2024-100127,2024-08-10,2024-08-12,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Indianapolis,Indiana,46201,Central,Off-App-10009341,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,839.3,5,0.0,94.38
129,CA-2025-100128,2025-05-10,2025-05-13,Second Class,IM-15055,Irene Maddox,Consumer,United States,Los Angeles,California,90001,West,Tec-Acc-10006405,Technology,Accessories,Logitech MX Master 3S Mouse,305.07,3,0.0,103.5
130,CA-2024-100129,2024-05-14,2024-05-17,Second Class,IM-15055,Irene Maddox,Consumer,United States,Denver,Colorado,80201,West,Fur-Boo-10001401,Furniture,Bookcases,Corner Ladder Shelf,407.3,6,0.1,-12.53
131,CA-2024-100130,2024-09-08,2024-09-13,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,San Francisco,California,94101,West,Fur-Cha-10001638,Furniture,Chairs,Herman Miller Aeron Chair,3179.41,2,0.0,-17.64
132,CA-2024-100131,2024-08-12,2024-08-13,Same Day,IM-15055,Irene Maddox,Consumer,United States,New York City,New York,10001,East,Off-Bin-10004730,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,24.82,2,0.2,1.55
133,CA-2024-100132,2024-06-07,2024-06-11,Standard Class,HR-14830,Harold Ryan,Corporate,United States,San Jose,California,95101,West,Tec-Acc-10007605,Technology,Accessories,Logitech MX Master 3S Mouse,358.13,4,0.0,100.81
134,CA-2025-100133,2025-04-29,2025-05-01,First Class,LC-16885,Linda Cazaress,Home Office,United States,Houston,Texas,77001,Central,Tec-Cop-10008348,Technology,Copiers,Brother Monochrome Laser Printer,302.5,2,0.3,-43.38
135,CA-2024-100134,2024-10-31,2024-11-03,First Class,PK-19075,Pete Kriz,Corporate,United States,Boston,Massachusetts,02101,East,Off-Pap-10005703,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,8.29,1,0.0,1.24
136,CA-2025-100135,2025-10-17,2025-10-22,Standard Class,RB-19705,Raymond Buch,Consumer,United States,Columbus,Ohio,43201,Central,Off-Art-10003712,Office Supplies,Art,Acrylic Paint Set 24 Colors,50.17,2,0.0,8.55
137,CA-2025-100136,2025-02-17,2025-02-20,Second Class,SN-20785,Steve Nguyen,Home Office,United States,Miami,Florida,33101,South,Off-Art-10007058,Office Supplies,Art,Professional Sketchbook 2-Pack,30.14,2,0.0,-2.11
138,CA-2026-100137,2026-04-25,2026-04-29,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,San Francisco,California,94101,West,Off-Art-10007519,Office Supplies,Art,Acrylic Paint Set 24 Colors,88.93,4,0.0,19.95
139,CA-2025-100138,2025-11-27,2025-11-29,First Class,PK-19075,Pete Kriz,Corporate,United States,Charlotte,North Carolina,28201,South,Fur-Fur-10007891,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,56.49,1,0.0,20.1
140,CA-2024-100139,2024-01-01,2024-01-04,First Class,RP-19390,Roy Phan,Corporate,United States,San Diego,California,92101,West,Fur-Fur-10009212,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,81.99,3,0.2,-45.54
141,CA-2024-100140,2024-03-02,2024-03-05,First Class,DN-13690,Duane Noonan,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Tab-10003986,Furniture,Tables,Minimalist Glass Coffee Table,433.23,2,0.0,29.37
142,CA-2026-100141,2026-06-07,2026-06-12,Standard Class,EP-13915,Emily Phan,Consumer,United States,Miami,Florida,33101,South,Fur-Fur-10001153,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,99.5,4,0.2,-15.1
143,CA-2025-100142,2025-12-11,2025-12-15,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Jacksonville,Florida,32201,South,Fur-Tab-10006322,Furniture,Tables,Minimalist Glass Coffee Table,1256.62,5,0.0,431.3
144,CA-2025-100143,2025-08-02,2025-08-04,First Class,DN-13690,Duane Noonan,Consumer,United States,Dallas,Texas,75201,Central,Tec-Pho-10004195,Technology,Phones,OnePlus 12,2670.52,4,0.0,595.24
145,CA-2024-100144,2024-11-30,2024-12-05,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,San Diego,California,92101,West,Off-App-10002299,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,445.53,4,0.0,193.3
146,CA-2024-100145,2024-03-12,2024-03-17,Standard Class,RP-19390,Roy Phan,Corporate,United States,Indianapolis,Indiana,46201,Central,Tec-Cop-10009428,Technology,Copiers,HP LaserJet Pro Multifunction,2588.49,8,0.2,-147.15
147,CA-2024-100146,2024-03-17,2024-03-19,First Class,CG-12520,Claire Gute,Consumer,United States,Houston,Texas,77001,Central,Tec-Mac-10005168,Technology,Machines,Apple MacBook Pro 16 M3,3622.95,2,0.2,460.2
148,CA-2024-100147,2024-08-26,2024-08-30,Standard Class,IM-15055,Irene Maddox,Consumer,United States,Miami,Florida,33101,South,Fur-Tab-10008778,Furniture,Tables,Solid Oak Dining Table,740.56,1,0.2,-62.39
149,CA-2025-100148,2025-08-16,2025-08-19,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,San Diego,California,92101,West,Fur-Fur-10009203,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,15.43,1,0.3,-5.81
150,CA-2026-100149,2026-05-23,2026-05-26,First Class,RB-19705,Raymond Buch,Consumer,United States,San Antonio,Texas,78201,Central,Fur-Tab-10006512,Furniture,Tables,Minimalist Glass Coffee Table,198.19,1,0.0,-4.97
151,CA-2025-100150,2025-03-25,2025-03-28,Second Class,BH-11710,Brosina Hoffman,Consumer,United States,San Francisco,California,94101,West,Off-App-10004151,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,144.26,1,0.1,8.02
152,CA-2025-100151,2025-09-02,2025-09-04,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Nashville,Tennessee,37201,South,Tec-Mac-10008221,Technology,Machines,Dell XPS 15 Laptop,7391.31,5,0.0,1222.95
153,CA-2026-100152,2026-02-18,2026-02-24,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,San Jose,California,95101,West,Fur-Boo-10005555,Furniture,Bookcases,5-Shelf Wood Bookcase,302.26,4,0.2,-179.63
154,CA-2024-100153,2024-09-27,2024-09-30,Second Class,CG-12520,Claire Gute,Consumer,United States,Atlanta,Georgia,30301,South,Off-Pap-10002792,Office Supplies,Paper,Eco-Friendly Recycled Printer Paper,41.52,5,0.0,8.33
155,CA-2024-100154,2024-12-19,2024-12-22,Second Class,KB-16585,Ken Black,Corporate,United States,Jacksonville,Florida,32201,South,Tec-Mac-10008907,Technology,Machines,ASUS ROG Zephyrus G14,4644.03,2,0.0,2265.71
156,CA-2025-100155,2025-03-17,2025-03-19,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Phoenix,Arizona,85001,West,Off-Bin-10004661,Office Supplies,Binders,Clear Sheet Protectors 200-Pack,23.94,2,0.2,1.05
157,CA-2025-100156,2025-09-26,2025-10-03,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Miami,Florida,33101,South,Fur-Fur-10007858,Furniture,Furnishings,LED Desk Lamp with USB Charger,74.98,3,0.1,-7.07
158,CA-2025-100157,2025-08-13,2025-08-16,First Class,DN-13690,Duane Noonan,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Cha-10004092,Furniture,Chairs,Steelcase Gesture Office Chair,1736.78,2,0.2,-173.33
159,CA-2024-100158,2024-12-08,2024-12-12,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Acc-10003835,Technology,Accessories,Apple AirPods Pro (2nd Gen),2566.62,10,0.2,638.64
160,CA-2025-100159,2025-12-18,2025-12-19,Same Day,RP-19390,Roy Phan,Corporate,United States,Atlanta,Georgia,30301,South,Fur-Boo-10003895,Furniture,Bookcases,Corner Ladder Shelf,104.19,1,0.0,30.15
161,CA-2026-100160,2026-02-20,2026-02-21,Same Day,HR-14830,Harold Ryan,Corporate,United States,Austin,Texas,78701,Central,Off-App-10007600,Office Supplies,Appliances,Mini Fridge with Freezer 3.2 Cu Ft,629.79,6,0.2,-226.66
162,CA-2026-100161,2026-06-27,2026-06-30,First Class,KB-16585,Ken Black,Corporate,United States,Columbus,Ohio,43201,Central,Tec-Mac-10001309,Technology,Machines,Apple MacBook Pro 16 M3,5134.57,2,0.0,856.52
163,CA-2026-100162,2026-05-26,2026-05-29,Second Class,GH-14485,Gene Hale,Corporate,United States,Jacksonville,Florida,32201,South,Off-Art-10006493,Office Supplies,Art,Dual Tip Brush Marker Pens 72-Color Set,125.9,3,0.0,27.61
164,CA-2025-100163,2025-02-08,2025-02-12,Standard Class,PK-19075,Pete Kriz,Corporate,United States,Phoenix,Arizona,85001,West,Tec-Mac-10007051,Technology,Machines,Lenovo ThinkPad X1 Carbon,2763.62,2,0.0,322.22
165,CA-2024-100164,2024-10-06,2024-10-09,Same Day,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94101,West,Off-Pap-10001348,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,59.0,1,0.0,11.27
166,CA-2024-100165,2024-06-21,2024-06-24,Second Class,DN-13690,Duane Noonan,Consumer,United States,Los Angeles,California,90001,West,Tec-Pho-10009200,Technology,Phones,OnePlus 12,2428.25,3,0.0,625.06
167,CA-2024-100166,2024-07-17,2024-07-19,Second Class,AA-10315,Andrew Allen,Consumer,United States,Phoenix,Arizona,85001,West,Fur-Cha-10006858,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,1058.41,2,0.1,-167.36
168,CA-2025-100167,2025-01-15,2025-01-18,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Phoenix,Arizona,85001,West,Tec-Acc-10007976,Technology,Accessories,Anker 511 USB-C Charger,68.53,5,0.2,-4.58
169,CA-2025-100168,2025-12-27,2025-12-28,Same Day,SF-20065,Sandra Flanagan,Consumer,United States,Columbus,Ohio,43201,Central,Tec-Cop-10008513,Technology,Copiers,Canon imageCLASS Wireless Printer,288.74,1,0.3,82.8
170,CA-2025-100169,2025-05-13,2025-05-19,Standard Class,PK-19075,Pete Kriz,Corporate,United States,Nashville,Tennessee,37201,South,Tec-Mac-10003637,Technology,Machines,Apple MacBook Pro 16 M3,18168.16,7,0.0,4184.0
171,CA-2024-100170,2024-12-04,2024-12-07,First Class,ZD-21925,Zuschlich Donavan,Corporate,United States,Austin,Texas,78701,Central,Tec-Cop-10006556,Technology,Copiers,Canon imageCLASS Wireless Printer,899.91,2,0.0,354.61
172,CA-2024-100171,2024-01-28,2024-02-02,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Los Angeles,California,90001,West,Off-Art-10002627,Office Supplies,Art,Fiskars Precision Scissors 8-Inch,26.44,3,0.0,-2.37
173,CA-2024-100172,2024-03-11,2024-03-14,Second Class,RB-19705,Raymond Buch,Consumer,United States,Denver,Colorado,80201,West,Tec-Mac-10003833,Technology,Machines,Lenovo ThinkPad X1 Carbon,1443.92,1,0.2,213.19
174,CA-2024-100173,2024-06-04,2024-06-09,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Austin,Texas,78701,Central,Tec-Cop-10005423,Technology,Copiers,Brother Monochrome Laser Printer,238.63,2,0.4,-59.18
175,CA-2024-100174,2024-05-07,2024-05-11,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Columbus,Ohio,43201,Central,Fur-Boo-10006584,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,1047.04,6,0.1,9.76
176,CA-2025-100175,2025-12-28,2025-12-30,First Class,IM-15055,Irene Maddox,Consumer,United States,San Francisco,California,94101,West,Off-Pap-10005520,Office Supplies,Paper,Premium Multipurpose Copy Paper Case,160.88,2,0.0,68.53
177,CA-2025-100176,2025-06-15,2025-06-19,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Miami,Florida,33101,South,Off-App-10002218,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,61.19,1,0.2,-7.29
178,CA-2025-100177,2025-06-27,2025-07-03,Standard Class,LF-17185,Liz Flachtemeier,Consumer,United States,San Diego,California,92101,West,Tec-Acc-10004509,Technology,Accessories,Samsung T7 Shield 2TB SSD,156.57,1,0.1,17.16
179,CA-2024-100178,2024-02-19,2024-02-22,Second Class,GH-14485,Gene Hale,Corporate,United States,Indianapolis,Indiana,46201,Central,Fur-Tab-10001717,Furniture,Tables,Solid Oak Dining Table,1890.29,3,0.1,-658.02
180,CA-2024-100179,2024-01-04,2024-01-07,Second Class,LC-16885,Linda Cazaress,Home Office,United States,Austin,Texas,78701,Central,Fur-Fur-10005098,Furniture,Furnishings,Ergonomic Memory Foam Seat Cushion,48.17,2,0.0,-7.4
181,CA-2025-100180,2025-11-09,2025-11-10,Same Day,AA-10315,Andrew Allen,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Tab-10005491,Furniture,Tables,Industrial Writing Desk,156.61,1,0.2,34.86
182,CA-2024-100181,2024-12-16,2024-12-19,Second Class,LF-17185,Liz Flachtemeier,Consumer,United States,Seattle,Washington,98101,West,Off-Pap-10006946,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,42.17,2,0.0,15.19
183,CA-2026-100182,2026-04-22,2026-04-26,Standard Class,LC-16885,Linda Cazaress,Home Office,United States,Atlanta,Georgia,30301,South,Off-Pap-10001061,Office Supplies,Paper,Heavyweight Cardstock Paper 100 Sheets,40.11,3,0.1,1.94
184,CA-2025-100183,2025-07-28,2025-08-02,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Denver,Colorado,80201,West,Off-App-10008394,Office Supplies,Appliances,Compact Countertop Microwave 0.7 Cu Ft,67.76,1,0.0,13.47
185,CA-2026-100184,2026-04-10,2026-04-13,Second Class,EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,32201,South,Off-Bin-10003478,Office Supplies,Binders,Plastic Pocket Folders 10-Pack,8.77,1,0.2,0.34
186,CA-2025-100185,2025-10-21,2025-10-28,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Diego,California,92101,West,Tec-Pho-10003163,Technology,Phones,Samsung Galaxy S24 Ultra,6167.93,7,0.2,579.68
187,CA-2025-100186,2025-02-24,2025-03-01,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Jacksonville,Florida,32201,South,Tec-Pho-10001036,Technology,Phones,Apple iPhone 15 Pro,2434.04,3,0.0,198.59
188,CA-2024-100187,2024-06-07,2024-06-10,First Class,KB-16585,Ken Black,Corporate,United States,Phoenix,Arizona,85001,West,Tec-Pho-10009938,Technology,Phones,Apple iPhone 15 Pro,8479.14,9,0.0,2682.34
189,CA-2025-100188,2025-05-19,2025-05-21,First Class,RB-19705,Raymond Buch,Consumer,United States,Chicago,Illinois,60601,Central,Off-Art-10008670,Office Supplies,Art,Professional Sketchbook 2-Pack,20.75,1,0.0,3.94
190,CA-2025-100189,2025-02-15,2025-02-18,Second Class,PK-19075,Pete Kriz,Corporate,United States,Dallas,Texas,75201,Central,Fur-Tab-10004156,Furniture,Tables,Solid Oak Dining Table,5012.46,8,0.2,-3008.94
191,CA-2025-100190,2025-07-09,2025-07-13,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Phoenix,Arizona,85001,West,Fur-Tab-10002791,Furniture,Tables,Industrial Writing Desk,187.31,2,0.2,-48.82
192,CA-2026-100191,2026-02-12,2026-02-16,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Atlanta,Georgia,30301,South,Off-App-10007982,Office Supplies,Appliances,Keurig K-Mini Single Serve Coffee Maker,277.3,4,0.0,-4.18
193,CA-2024-100192,2024-12-30,2025-01-04,Standard Class,CG-12520,Claire Gute,Consumer,United States,Boston,Massachusetts,02101,East,Off-Bin-10009965,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,31.39,1,0.0,14.54
194,CA-2024-100193,2024-11-08,2024-11-11,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Indianapolis,Indiana,46201,Central,Tec-Pho-10009143,Technology,Phones,OnePlus 12,3259.32,3,0.0,1534.52
195,CA-2024-100194,2024-10-15,2024-10-20,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Los Angeles,California,90001,West,Off-Bin-10007087,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,61.69,3,0.0,12.13
196,CA-2026-100195,2026-03-21,2026-03-24,Second Class,AA-10315,Andrew Allen,Consumer,United States,San Antonio,Texas,78201,Central,Fur-Fur-10003282,Furniture,Furnishings,Anti-Fatigue Comfort Floor Mat,73.35,2,0.2,-10.95
197,CA-2026-100196,2026-02-14,2026-02-16,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Austin,Texas,78701,Central,Tec-Acc-10002305,Technology,Accessories,Apple AirPods Pro (2nd Gen),373.79,2,0.0,55.43
198,CA-2024-100197,2024-02-02,2024-02-05,Second Class,AA-10315,Andrew Allen,Consumer,United States,San Francisco,California,94101,West,Fur-Cha-10007188,Furniture,Chairs,Steelcase Gesture Office Chair,995.8,1,0.1,-264.7
199,CA-2024-100198,2024-04-15,2024-04-18,First Class,GH-14485,Gene Hale,Corporate,United States,San Francisco,California,94101,West,Off-App-10008086,Office Supplies,Appliances,Dyson Pure Cool Air Purifier Fan,2309.42,6,0.0,239.31
200,CA-2025-100199,2025-02-27,2025-03-04,Standard Class,PK-19075,Pete Kriz,Corporate,United States,San Jose,California,95101,West,Off-Art-10005256,Office Supplies,Art,Acrylic Paint Set 24 Colors,88.37,5,0.0,-6.64
201,CA-2024-100200,2024-05-09,2024-05-14,Standard Class,PK-19075,Pete Kriz,Corporate,United States,San Jose,California,95101,West,Fur-Boo-10002529,Furniture,Bookcases,Industrial Metal & Wood Bookshelf,1404.35,7,0.0,127.72
202,CA-2024-100201,2024-10-31,2024-11-02,Same Day,BH-11710,Brosina Hoffman,Consumer,United States,Atlanta,Georgia,30301,South,Fur-Cha-10002169,Furniture,Chairs,Secretlab TITAN Evo Gaming Chair,994.48,2,0.0,99.2
203,CA-2024-100202,2024-01-06,2024-01-09,Second Class,CG-12520,Claire Gute,Consumer,United States,Jacksonville,Florida,32201,South,Off-Bin-10005947,Office Supplies,Binders,Heavy Duty 3-Ring Binder 3-Pack,36.54,2,0.0,1.39
204,CA-2025-100203,2025-11-11,2025-11-13,First Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10001,East,Tec-Pho-10009979,Technology,Phones,Apple iPhone 15 Pro,8327.69,6,0.0,3833.63
205,CA-2026-100204,2026-03-10,2026-03-14,Standard Class,GH-14485,Gene Hale,Corporate,United States,San Diego,California,92101,West,Tec-Cop-10005804,Technology,Copiers,Canon imageCLASS Wireless Printer,566.11,2,0.0,95.6
206,CA-2024-100205,2024-03-27,2024-03-30,First Class,EP-13915,Emily Phan,Consumer,United States,Los Angeles,California,90001,West,Tec-Mac-10003613,Technology,Machines,Apple MacBook Pro 16 M3,9593.37,4,0.0,2483.29
207,CA-2024-100206,2024-03-27,2024-03-31,Standard Class,RP-19390,Roy Phan,Corporate,United States,San Jose,California,95101,West,Tec-Mac-10009499,Technology,Machines,ASUS ROG Zephyrus G14,2119.61,2,0.3,-147.57
